"","ID","age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","y"
"28901",16462,56,"admin.","divorced","secondary","no",-429,"no","yes","cellular",23,"jul",4,-1,0,"unknown","no"
"28902",28773,60,"admin.","married","secondary","no",2552,"no","yes","cellular",30,"jan",2,2,4,"other","no"
"28903",13335,28,"entrepreneur","single","tertiary","no",283,"yes","no","cellular",8,"jul",3,-1,0,"unknown","no"
"28904",22812,33,"technician","single","tertiary","no",6,"no","no","cellular",25,"aug",4,-1,0,"unknown","no"
"28905",28038,42,"technician","married","tertiary","no",0,"no","no","cellular",28,"jan",2,-1,0,"unknown","no"
"28906",3524,48,"blue-collar","married","primary","no",559,"yes","no","unknown",15,"may",2,-1,0,"unknown","no"
"28907",11684,56,"services","married","secondary","no",1860,"yes","no","unknown",20,"jun",5,-1,0,"unknown","no"
"28908",14658,29,"management","married","tertiary","no",0,"yes","no","telephone",15,"jul",2,-1,0,"unknown","no"
"28909",9100,57,"housemaid","divorced","primary","no",3063,"no","no","unknown",5,"jun",1,-1,0,"unknown","no"
"28910",154,52,"management","married","secondary","no",18,"yes","no","unknown",5,"may",1,-1,0,"unknown","no"
"28911",25357,49,"technician","married","secondary","no",1432,"yes","yes","cellular",18,"nov",3,-1,0,"unknown","no"
"28912",26076,36,"technician","married","secondary","no",4613,"no","no","cellular",19,"nov",2,-1,0,"unknown","no"
"28913",31806,46,"blue-collar","married","primary","no",1204,"yes","no","cellular",8,"apr",2,-1,0,"unknown","no"
"28914",26627,33,"self-employed","married","tertiary","no",631,"no","no","cellular",20,"nov",2,-1,0,"unknown","no"
"28915",18734,35,"unemployed","single","secondary","no",0,"no","no","cellular",31,"jul",3,-1,0,"unknown","no"
"28916",10264,59,"retired","single","secondary","no",2432,"no","no","unknown",11,"jun",2,-1,0,"unknown","no"
"28917",803,36,"services","married","secondary","no",184,"yes","no","unknown",7,"may",3,-1,0,"unknown","no"
"28918",4533,34,"services","single","tertiary","no",371,"no","no","unknown",20,"may",1,-1,0,"unknown","no"
"28919",39072,34,"blue-collar","single","unknown","no",-90,"yes","no","cellular",18,"may",1,370,1,"failure","no"
"28920",34218,37,"entrepreneur","single","secondary","no",20453,"yes","no","telephone",4,"may",1,-1,0,"unknown","no"
"28921",40753,32,"management","single","tertiary","no",935,"no","no","cellular",10,"aug",2,375,5,"failure","yes"
"28922",25074,37,"management","married","primary","no",5427,"no","no","cellular",18,"nov",1,159,1,"failure","no"
"28923",15637,37,"housemaid","married","secondary","no",167,"yes","no","cellular",21,"jul",3,-1,0,"unknown","no"
"28924",16575,36,"blue-collar","married","unknown","no",0,"no","no","cellular",24,"jul",5,-1,0,"unknown","no"
"28925",26803,46,"entrepreneur","divorced","secondary","no",2514,"yes","no","cellular",20,"nov",2,-1,0,"unknown","no"
"28926",13043,46,"blue-collar","married","primary","no",-169,"yes","yes","cellular",8,"jul",1,-1,0,"unknown","no"
"28927",34526,41,"entrepreneur","married","tertiary","no",121,"yes","no","cellular",5,"may",1,287,1,"failure","no"
"28928",35839,34,"technician","single","secondary","no",268,"yes","no","cellular",8,"may",1,343,9,"failure","no"
"28929",7524,49,"admin.","married","secondary","no",2501,"yes","no","unknown",30,"may",2,-1,0,"unknown","no"
"28930",19571,46,"retired","married","secondary","no",23,"yes","yes","cellular",7,"aug",2,-1,0,"unknown","no"
"28931",13877,25,"admin.","single","secondary","no",19,"no","no","cellular",10,"jul",1,-1,0,"unknown","no"
"28932",2765,35,"technician","married","secondary","no",692,"yes","yes","unknown",14,"may",2,-1,0,"unknown","no"
"28933",23378,45,"self-employed","married","tertiary","no",424,"no","no","cellular",27,"aug",8,-1,0,"unknown","no"
"28934",17304,52,"services","married","primary","no",14,"no","yes","cellular",28,"jul",5,-1,0,"unknown","no"
"28935",29708,41,"technician","single","tertiary","no",-89,"yes","no","cellular",3,"feb",4,251,4,"failure","no"
"28936",17789,58,"retired","married","secondary","no",35,"no","no","cellular",29,"jul",7,-1,0,"unknown","no"
"28937",4552,36,"blue-collar","married","unknown","no",722,"yes","no","unknown",20,"may",2,-1,0,"unknown","no"
"28938",32012,33,"blue-collar","married","secondary","no",91,"yes","no","cellular",14,"apr",2,-1,0,"unknown","no"
"28939",22341,30,"technician","married","secondary","no",398,"yes","no","cellular",22,"aug",2,-1,0,"unknown","no"
"28940",12711,52,"management","married","secondary","no",3369,"no","no","cellular",7,"jul",2,-1,0,"unknown","no"
"28941",36350,38,"blue-collar","single","secondary","no",328,"yes","no","cellular",11,"may",4,349,1,"other","no"
"28942",14673,44,"entrepreneur","married","secondary","no",4389,"yes","no","cellular",15,"jul",4,-1,0,"unknown","no"
"28943",29751,43,"unemployed","single","primary","no",264,"no","no","cellular",4,"feb",2,-1,0,"unknown","no"
"28944",32988,38,"admin.","married","secondary","no",326,"yes","no","cellular",17,"apr",2,-1,0,"unknown","no"
"28945",27931,26,"unemployed","single","secondary","no",340,"no","no","cellular",28,"jan",1,-1,0,"unknown","no"
"28946",8876,39,"blue-collar","married","secondary","no",518,"yes","no","unknown",4,"jun",2,-1,0,"unknown","no"
"28947",36798,44,"blue-collar","married","primary","no",887,"yes","no","cellular",12,"may",2,363,1,"failure","no"
"28948",43601,45,"unemployed","married","secondary","no",7203,"no","no","cellular",30,"apr",2,-1,0,"unknown","no"
"28949",28693,26,"services","single","secondary","no",49,"no","no","cellular",30,"jan",1,-1,0,"unknown","no"
"28950",38435,39,"entrepreneur","married","tertiary","yes",-172,"yes","no","cellular",15,"may",2,-1,0,"unknown","yes"
"28951",20624,49,"self-employed","married","tertiary","no",599,"no","no","cellular",12,"aug",1,-1,0,"unknown","no"
"28952",18263,46,"technician","married","secondary","no",5681,"no","no","telephone",31,"jul",5,-1,0,"unknown","no"
"28953",32770,39,"blue-collar","married","primary","no",390,"yes","no","cellular",17,"apr",1,-1,0,"unknown","no"
"28954",38028,26,"services","single","secondary","no",0,"yes","no","cellular",14,"may",4,-1,0,"unknown","no"
"28955",14647,39,"blue-collar","married","secondary","no",0,"yes","no","cellular",15,"jul",4,-1,0,"unknown","no"
"28956",16192,41,"management","single","tertiary","no",336,"yes","no","cellular",22,"jul",3,-1,0,"unknown","no"
"28957",33861,73,"retired","married","primary","no",542,"no","no","telephone",29,"apr",5,-1,0,"unknown","no"
"28958",41028,33,"blue-collar","married","secondary","no",5164,"no","no","cellular",13,"aug",2,265,1,"failure","no"
"28959",9378,51,"management","married","tertiary","no",9796,"no","yes","unknown",6,"jun",1,-1,0,"unknown","no"
"28960",33615,55,"services","married","secondary","no",617,"yes","no","cellular",20,"apr",3,-1,0,"unknown","no"
"28961",42074,41,"unemployed","married","tertiary","no",0,"no","no","cellular",30,"oct",3,-1,0,"unknown","yes"
"28962",22201,45,"blue-collar","married","secondary","no",1179,"no","no","cellular",21,"aug",6,-1,0,"unknown","no"
"28963",43129,70,"retired","married","primary","no",2346,"no","no","cellular",24,"feb",1,184,5,"failure","yes"
"28964",19731,33,"technician","divorced","secondary","no",801,"no","no","cellular",7,"aug",5,-1,0,"unknown","yes"
"28965",33003,37,"services","divorced","primary","no",260,"yes","no","cellular",17,"apr",2,-1,0,"unknown","no"
"28966",3527,26,"blue-collar","married","primary","no",500,"yes","no","unknown",15,"may",6,-1,0,"unknown","no"
"28967",32481,32,"management","single","tertiary","no",8436,"yes","no","cellular",17,"apr",1,149,2,"failure","no"
"28968",579,53,"blue-collar","married","primary","no",25,"yes","no","unknown",6,"may",3,-1,0,"unknown","no"
"28969",12748,47,"unknown","divorced","primary","no",0,"no","no","cellular",7,"jul",1,-1,0,"unknown","no"
"28970",4410,47,"blue-collar","married","secondary","no",290,"yes","no","unknown",20,"may",2,-1,0,"unknown","no"
"28971",15942,36,"admin.","single","secondary","no",22,"yes","no","cellular",22,"jul",5,-1,0,"unknown","no"
"28972",6927,39,"blue-collar","single","secondary","no",3254,"yes","no","unknown",28,"may",3,-1,0,"unknown","no"
"28973",12263,48,"management","single","tertiary","no",940,"no","no","unknown",23,"jun",3,-1,0,"unknown","no"
"28974",32103,43,"services","married","secondary","no",205,"yes","no","cellular",15,"apr",2,-1,0,"unknown","no"
"28975",23168,40,"technician","divorced","secondary","no",6,"no","no","cellular",27,"aug",16,-1,0,"unknown","no"
"28976",41895,30,"student","single","tertiary","no",7529,"no","no","cellular",19,"oct",1,-1,0,"unknown","yes"
"28977",23398,31,"management","single","tertiary","no",0,"no","no","cellular",27,"aug",3,-1,0,"unknown","no"
"28978",9605,36,"services","married","secondary","no",8114,"yes","no","unknown",6,"jun",1,-1,0,"unknown","no"
"28979",30327,29,"unemployed","single","tertiary","no",991,"no","no","cellular",5,"feb",1,-1,0,"unknown","no"
"28980",23938,35,"management","married","tertiary","no",511,"no","no","cellular",29,"aug",4,-1,0,"unknown","no"
"28981",25699,33,"self-employed","married","tertiary","no",-103,"yes","no","cellular",19,"nov",2,175,1,"failure","no"
"28982",20267,52,"technician","married","tertiary","no",0,"no","no","cellular",11,"aug",4,-1,0,"unknown","no"
"28983",11604,40,"management","married","tertiary","no",20,"yes","no","unknown",19,"jun",2,-1,0,"unknown","no"
"28984",20161,52,"blue-collar","married","primary","no",0,"no","no","cellular",11,"aug",4,-1,0,"unknown","no"
"28985",4585,33,"services","married","secondary","no",210,"yes","yes","unknown",20,"may",1,-1,0,"unknown","no"
"28986",27435,40,"management","married","secondary","no",4025,"yes","no","cellular",21,"nov",2,129,4,"failure","no"
"28987",44577,24,"student","single","tertiary","no",1592,"no","no","cellular",16,"aug",3,111,5,"other","no"
"28988",42518,31,"management","single","tertiary","no",596,"no","no","cellular",17,"dec",6,196,2,"failure","no"
"28989",4790,39,"management","single","tertiary","no",4025,"yes","yes","unknown",21,"may",1,-1,0,"unknown","no"
"28990",29639,62,"self-employed","married","tertiary","no",3685,"no","no","cellular",3,"feb",3,-1,0,"unknown","no"
"28991",34045,29,"technician","married","secondary","no",132,"yes","yes","cellular",30,"apr",1,-1,0,"unknown","no"
"28992",41131,52,"management","married","tertiary","no",583,"no","no","cellular",18,"aug",1,84,1,"failure","no"
"28993",44092,39,"technician","married","secondary","no",69,"yes","yes","cellular",7,"jul",1,260,2,"failure","no"
"28994",21062,60,"housemaid","married","primary","no",887,"no","no","cellular",14,"aug",2,-1,0,"unknown","no"
"28995",37258,42,"admin.","single","secondary","no",4253,"yes","no","cellular",13,"may",1,-1,0,"unknown","no"
"28996",6875,34,"management","single","tertiary","no",1058,"yes","no","unknown",28,"may",2,-1,0,"unknown","yes"
"28997",25648,39,"technician","divorced","secondary","no",688,"yes","yes","cellular",19,"nov",1,-1,0,"unknown","no"
"28998",17097,32,"services","married","secondary","no",194,"yes","yes","cellular",25,"jul",2,-1,0,"unknown","no"
"28999",7596,40,"blue-collar","married","secondary","no",737,"yes","no","unknown",30,"may",2,-1,0,"unknown","no"
"29000",21619,42,"technician","divorced","secondary","no",248,"no","no","cellular",19,"aug",4,-1,0,"unknown","no"
"29001",19156,55,"technician","married","tertiary","no",169,"no","yes","cellular",5,"aug",2,-1,0,"unknown","yes"
"29002",37950,26,"student","single","secondary","no",1377,"yes","no","cellular",14,"may",2,-1,0,"unknown","yes"
"29003",4714,33,"unemployed","divorced","secondary","no",1005,"yes","no","unknown",20,"may",2,-1,0,"unknown","no"
"29004",12198,47,"unemployed","divorced","tertiary","no",780,"no","no","unknown",20,"jun",2,-1,0,"unknown","no"
"29005",468,50,"blue-collar","married","primary","no",71,"yes","no","unknown",6,"may",1,-1,0,"unknown","no"
"29006",8288,56,"housemaid","married","secondary","no",4136,"yes","no","unknown",2,"jun",3,-1,0,"unknown","no"
"29007",874,35,"blue-collar","single","primary","no",109,"yes","no","unknown",7,"may",2,-1,0,"unknown","no"
"29008",3495,55,"management","married","unknown","yes",-171,"yes","no","unknown",15,"may",2,-1,0,"unknown","no"
"29009",31472,47,"blue-collar","married","secondary","no",398,"yes","yes","cellular",1,"apr",1,238,2,"failure","no"
"29010",24477,38,"unemployed","married","secondary","no",16,"yes","yes","cellular",17,"nov",2,-1,0,"unknown","no"
"29011",42545,35,"management","single","tertiary","no",538,"no","no","cellular",22,"dec",3,165,2,"other","yes"
"29012",4484,36,"blue-collar","married","unknown","no",17983,"yes","no","unknown",20,"may",1,-1,0,"unknown","no"
"29013",20013,32,"technician","single","secondary","no",483,"no","no","cellular",8,"aug",3,-1,0,"unknown","yes"
"29014",40489,32,"admin.","married","secondary","no",51,"yes","yes","cellular",7,"jul",1,-1,0,"unknown","yes"
"29015",31669,36,"admin.","single","secondary","no",2554,"yes","no","telephone",6,"apr",3,249,15,"failure","no"
"29016",32970,31,"blue-collar","married","secondary","no",505,"yes","no","cellular",17,"apr",4,329,2,"other","no"
"29017",35635,34,"unemployed","married","secondary","no",1243,"yes","yes","cellular",8,"may",4,-1,0,"unknown","no"
"29018",30103,27,"student","single","unknown","no",468,"no","no","cellular",4,"feb",2,-1,0,"unknown","no"
"29019",25532,55,"technician","divorced","secondary","yes",0,"no","yes","cellular",19,"nov",1,-1,0,"unknown","no"
"29020",35849,39,"blue-collar","married","secondary","no",576,"yes","no","cellular",8,"may",1,-1,0,"unknown","no"
"29021",14270,55,"technician","divorced","secondary","no",225,"no","yes","cellular",14,"jul",2,-1,0,"unknown","no"
"29022",12330,37,"services","divorced","tertiary","no",2279,"no","yes","unknown",26,"jun",1,-1,0,"unknown","no"
"29023",9444,57,"blue-collar","married","primary","no",679,"yes","no","unknown",6,"jun",3,-1,0,"unknown","no"
"29024",12795,56,"management","married","primary","no",21,"no","no","cellular",7,"jul",1,-1,0,"unknown","no"
"29025",26289,33,"blue-collar","married","secondary","no",1402,"no","no","cellular",20,"nov",5,-1,0,"unknown","no"
"29026",24266,58,"admin.","married","unknown","no",0,"yes","no","cellular",17,"nov",1,186,2,"failure","no"
"29027",10322,54,"management","married","tertiary","no",292,"no","no","unknown",12,"jun",1,-1,0,"unknown","no"
"29028",11566,25,"admin.","married","secondary","no",313,"yes","no","unknown",19,"jun",7,-1,0,"unknown","no"
"29029",42810,32,"management","divorced","tertiary","no",530,"yes","no","cellular",29,"jan",1,127,3,"failure","no"
"29030",3259,33,"blue-collar","single","secondary","no",49,"yes","no","unknown",15,"may",6,-1,0,"unknown","no"
"29031",22850,40,"management","married","tertiary","no",24450,"no","no","cellular",25,"aug",2,-1,0,"unknown","no"
"29032",12389,46,"entrepreneur","married","secondary","no",4,"yes","yes","unknown",27,"jun",1,-1,0,"unknown","no"
"29033",44002,34,"services","married","unknown","no",746,"no","no","unknown",27,"jun",1,-1,0,"unknown","no"
"29034",31789,45,"blue-collar","married","primary","no",31,"no","no","cellular",8,"apr",2,310,1,"other","no"
"29035",18549,32,"services","single","secondary","no",0,"yes","no","cellular",31,"jul",13,-1,0,"unknown","no"
"29036",29526,44,"unemployed","married","secondary","no",6178,"no","no","cellular",3,"feb",3,-1,0,"unknown","no"
"29037",14294,35,"housemaid","married","primary","no",1266,"yes","no","cellular",14,"jul",2,-1,0,"unknown","no"
"29038",7751,46,"technician","married","secondary","no",49,"yes","no","unknown",30,"may",3,-1,0,"unknown","no"
"29039",44413,38,"management","married","tertiary","no",238,"no","no","cellular",4,"aug",1,92,3,"failure","yes"
"29040",17387,39,"management","single","tertiary","no",759,"yes","no","cellular",28,"jul",5,-1,0,"unknown","no"
"29041",6749,44,"admin.","married","secondary","no",72,"yes","yes","unknown",28,"may",2,-1,0,"unknown","no"
"29042",33767,82,"retired","married","unknown","no",211,"no","no","telephone",22,"apr",3,-1,0,"unknown","no"
"29043",44596,21,"student","single","primary","no",281,"no","no","unknown",24,"aug",1,-1,0,"unknown","no"
"29044",1244,45,"services","married","secondary","no",1381,"yes","no","unknown",8,"may",1,-1,0,"unknown","no"
"29045",36234,40,"blue-collar","married","secondary","no",-438,"no","no","cellular",11,"may",1,-1,0,"unknown","yes"
"29046",38925,24,"technician","single","secondary","no",135,"yes","yes","cellular",18,"may",1,-1,0,"unknown","no"
"29047",29767,42,"self-employed","married","secondary","no",240,"yes","no","cellular",4,"feb",1,189,16,"other","no"
